Station,Name,Last Report,Time Since Report,Latitude,Longitude,5-min Precip,10-min Precip,30-min Precip,60-min Precip,3-hour Precip,12-hour Precip
BPT,Beaumont - Port Arthur,20250703221000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703221500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703222000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703222500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703223000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703223500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703224000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703224500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703225000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703225500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703230000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703230500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703231000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703231500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703232000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703232500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703233000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703233500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703234000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703234500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703235000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250703235500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704000000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704000500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704001000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704001500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704002000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704002500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704003000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704003500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704004000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704004500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704005000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704005500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704010000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704010500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704011000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704011500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704012000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704012500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704013000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704013500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704014000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704014500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0.254
BPT,Beaumont - Port Arthur,20250704015000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704015500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704020000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704020500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704021000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704021500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704022000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704022500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704023000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704023500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704024000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704024500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704025000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704025500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704030000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704030500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704031000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704031500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704032000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704032500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704033000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704033500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704034000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704034500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704035000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704035500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704040000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704040500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704041000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704041500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704042000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704042500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704043000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704043500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704044000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704044500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704045000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704045500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704050000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704050500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704051000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704051500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704052000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704052500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704053000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704053500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704054000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704054500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704055000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704055500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704060000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704060500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704061000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704061500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704062000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704062500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704063000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704063500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704064000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704064500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704065000,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BPT,Beaumont - Port Arthur,20250704065500,00:00:00,29.9521,-94.0261,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703000000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703000500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703001000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703001500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703002000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703002500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703003000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703003500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703004000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703004500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703005000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703005500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703010000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703010500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703011000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703011500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703012000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703012500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703013000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703013500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703014000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703014500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703015000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703015500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703020000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703020500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703021000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703021500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703022000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703022500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703023000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703023500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703024000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703024500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703025000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703025500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703030000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703030500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703031000,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703031500,00:00:00,25.9146,-97.4231,0,0,0,0,-888,-888
BRO,BROWNSVILLE INTL,20250703032000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703032500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703033000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703033500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703034000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703034500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703035000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703035500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703040000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703040500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703041000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703041500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703042000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703042500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703043000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703043500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703044000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703044500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703045000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703045500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703050000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703050500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703051000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703051500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703052000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703052500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703053000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703053500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703054000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703054500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703055000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703055500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703060000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703060500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703061000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703061500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703062000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703062500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703063000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703063500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703064000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703064500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703065000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703065500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703070000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703070500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703071000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703071500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703072000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703072500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703073000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703073500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703074000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703074500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703075000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703075500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703080000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703080500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703081000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703081500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703082000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703082500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703083000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703083500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703084000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703084500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703085000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703085500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703090000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703090500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703091000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703091500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703092000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703092500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703093000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703093500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703094000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703094500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703095000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703095500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703100000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703100500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703101000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703101500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703102000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703102500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703103000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703103500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703104000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703104500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703105000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703105500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703110000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703110500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703111000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703111500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703112000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703112500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703113000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703113500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703114000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703114500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703115000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703115500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703120000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703120500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703121000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703121500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703122000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703122500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703123000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703123500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703124000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703124500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703125000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703125500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703130000,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
BRO,BROWNSVILLE INTL,20250703130500,00:00:00,25.9146,-97.4231,0,0,0,0,0,0
